"Year","scenario","soil_type","mean_pH","lower_pH","upper_pH","mean_soilCd","lower_soilCd","upper_soilCd","mean_riceCd","lower_riceCd","upper_riceCd"
2023,"BNPR","Non-calcareous",5.59176658823529,4.389728,6.386448,0.306961493506099,0.174391477186278,0.444846946130892,0.280757716206753,0.0668293600154994,0.730536367631433
2023,"BNPRLopt","Calcareous",6.70196466666667,6.68952,6.709408,0.368045734052216,0.198018082242357,0.662270692520583,0.08762179444116,0.0210811959586786,0.244272722475656
2023,"BNPRLopt","Non-calcareous",5.98357815752941,5.651824,6.444665276,0.306888868153484,0.174391477186278,0.448512732628598,0.174584386337933,0.0662440848942807,0.219245614027386
2024,"BAU","Calcareous",6.67599244444444,6.61296,6.703776,0.373527820997045,0.196152292641923,0.675127089221407,0.10127626050796,0.0238299749341041,0.286574059467412
2024,"BAU","Non-calcareous",5.33744141176471,3.848352,6.08144,0.301078561156843,0.170318933379437,0.43472326286489,0.359403756558654,0.0872256325281182,1.05947397825788
2024,"BNP","Calcareous",6.69919511111111,6.68776,6.706592,0.372126380030294,0.195493299242833,0.665895292668755,0.0909949245088181,0.0215651143548645,0.259136229631944
2024,"BNP","Non-calcareous",5.38312894117647,4.091848,5.964576,0.301887480742765,0.173436527562439,0.441795933288204,0.332995167561297,0.0922675066021823,0.885720077298489
2024,"BNPL","Calcareous",6.69919511111111,6.68776,6.706592,0.372126380030294,0.195493299242833,0.665895292668755,0.0909949245088181,0.0215651143548645,0.259136229631944
2024,"BNPL","Non-calcareous",5.91102073876471,5.5,6.444665276,0.309781972609484,0.173436527562439,0.453475748975852,0.187535395576251,0.0922675066021823,0.22671861885123
2024,"BNPR","Calcareous",6.702214,6.691016,6.709408,0.37487707047534,0.200508722264393,0.666604446657337,0.0893205615682182,0.021437393093962,0.253816357226052
2024,"BNPR","Non-calcareous",5.60024564705882,4.347664,6.402552,0.307500440291196,0.175513904807172,0.443525876191785,0.279623281189697,0.0665098017596668,0.740113398000844
2024,"BNPRLopt","Calcareous",6.702214,6.691016,6.709408,0.3693928352131,0.200256312141816,0.663652607001899,0.0876543329341878,0.0213861904250901,0.24420147202469
2024,"BNPRLopt","Non-calcareous",5.99411745164706,5.656443488,6.444665276,0.307378295950628,0.175513904807172,0.448532162992657,0.172768543828211,0.0657398423164086,0.219730495174926
2025,"BAU","Calcareous",6.67580422222222,6.612608,6.703776,0.375892135871344,0.197360488628567,0.679359519580268,0.102177377786459,0.0242037517018862,0.290244747161635
2025,"BAU","Non-calcareous",5.31919435294118,3.795992,6.081528,0.299279314749724,0.160002901489094,0.429392162599578,0.363762181225572,0.0879414229263028,1.05156680851099
2025,"BNP","Calcareous",6.699354,6.688552,6.706592,0.374146709295547,0.196539078676753,0.667833561301136,0.0915982470905603,0.0218621437840342,0.262094112895497
2025,"BNP","Non-calcareous",5.36742352941176,4.002,5.963256,0.300592646795074,0.164904212941741,0.440096384744386,0.337394505829917,0.0931596996033364,0.928778106386721
2025,"BNPL","Calcareous",6.699354,6.688552,6.706592,0.374146709295547,0.196539078676753,0.667833561301136,0.0915982470905603,0.0218621437840342,0.262094112895497
2025,"BNPL","Non-calcareous",5.90902779758824,5.5,6.444665276,0.310819761807555,0.17400276005727,0.45470764605411,0.188351131278108,0.0931596996033364,0.228976114921189
2025,"BNPR","Calcareous",6.70236066666667,6.692072,6.709408,0.377589924350329,0.202809091465541,0.668722029532272,0.0898173496213484,0.0217653782135932,0.256269661946989
2025,"BNPR","Non-calcareous",5.60795341176471,4.301376,6.410824,0.308031736588941,0.176634839672421,0.44215647291396,0.278934560677993,0.0666422946260756,0.751942013444602
2025,"BNPRLopt","Calcareous",6.70236066666667,6.692072,6.709408,0.370739807308947,0.202493754130488,0.665033914558623,0.0877420305892842,0.0217011760540176,0.244259114088716
2025,"BNPRLopt","Non-calcareous",6.004703334,5.656443488,6.444665276,0.307885424201705,0.176634839672421,0.448552405514394,0.171081042686528,0.0656861590009883,0.220281471430646
2026,"BAU","Calcareous",6.675616,6.612344,6.703688,0.378250428963933,0.198567011260364,0.683584645457547,0.103081294736215,0.0245783539472578,0.29395122984153
2026,"BAU","Non-calcareous",5.30077647058823,3.773904,6.081088,0.297338846977794,0.149580357788963,0.425529241361367,0.367985686499052,0.0886959819961713,1.01519084200568
2026,"BNP","Calcareous",6.69947866666667,6.689168,6.706592,0.376163218893901,0.197584011200261,0.669769402933722,0.0922074210291247,0.0221611856566908,0.265055973058714
2026,"BNP","Non-calcareous",5.35556941176471,3.927464,5.961936,0.299141550769282,0.15535861515011,0.438381776252744,0.338727187970208,0.0940529953796695,0.954336578009747
2026,"BNPL","Calcareous",6.69947866666667,6.689168,6.706592,0.376163218893901,0.197584011200261,0.669769402933722,0.0922074210291247,0.0221611856566908,0.265055973058714
2026,"BNPL","Non-calcareous",5.90719015052941,5.5,6.444665276,0.311849715648942,0.174555444094085,0.455932225580444,0.189162745516648,0.0940529953796695,0.231230916733928
2026,"BNPR","Calcareous",6.70245355555556,6.692864,6.709408,0.380300284734654,0.205108398776337,0.670838145692654,0.0903509251835067,0.0220981239557841,0.258803205454081
2026,"BNPR","Non-calcareous",5.61519011764706,4.250688,6.415312,0.308546633814441,0.177753186905844,0.440733091045502,0.27862241376584,0.066999855989603,0.765979057637548
2026,"BNPRLopt","Calcareous",6.70245355555556,6.692864,6.709408,0.372086328888471,0.204730202411659,0.66641442615258,0.0878682298603006,0.0220208317231723,0.244395523169004
2026,"BNPRLopt","Non-calcareous",6.01551180458824,5.656443488,6.444665276,0.308408792396201,0.177753186905844,0.44857284662667,0.169496639615617,0.0658561082027595,0.220877058120011
2027,"BAU","Calcareous",6.67544977777778,6.61208,6.703688,0.380602675704461,0.199771841844066,0.687802466203364,0.103984481123694,0.0249549862248897,0.297663244920217
2027,"BAU","Non-calcareous",5.28572847058824,3.764664,6.080472,0.295270110267439,0.139709465249377,0.427160839777739,0.370626941736981,0.0894631669233304,0.995048882055505
2027,"BNP","Calcareous",6.699574,6.689696,6.706592,0.378175860288921,0.198628075433918,0.671702795283329,0.0928206893937995,0.0224631261601467,0.268029662992044
2027,"BNP","Non-calcareous",5.34704894117647,3.87572,5.96044,0.29760632720558,0.145844692811541,0.436652876163591,0.337399010916167,0.0949433889989408,0.952410288477196
2027,"BNPL","Calcareous",6.699574,6.689696,6.706592,0.378175860288921,0.198628075433918,0.671702795283329,0.0928206893937995,0.0224631261601467,0.268029662992044
2027,"BNPL","Non-calcareous",5.90546638582353,5.5,6.444665276,0.312871918455918,0.175094481880566,0.457149524143023,0.189971316783372,0.0949433889989408,0.233482777471073
2027,"BNPR","Calcareous",6.702522,6.69348,6.709408,0.383007935415308,0.207406486327772,0.672952653671382,0.0909126367171446,0.0224379842139927,0.261411835412294
2027,"BNPR","Non-calcareous",5.62161411764706,4.195776,6.418392,0.309036538860123,0.178096562924891,0.439251179834539,0.278710404724492,0.0674475366519183,0.781942883182287
2027,"BNPRLopt","Calcareous",6.702522,6.69348,6.709408,0.37343217526541,0.206965498434275,0.667793999507975,0.0880239323164553,0.0223474967559969,0.244603692866207
2027,"BNPRLopt","Non-calcareous",6.02615980458823,5.656443488,6.444665276,0.308947141865835,0.178868273247071,0.4485930906056,0.168061823082542,0.0661155377107322,0.221499197208116
2028,"BAU","Calcareous",6.67528111111111,6.611904,6.7036,0.382948883518954,0.200975001043401,0.692012996676792,0.104887427137061,0.0253353417707345,0.301348915569318
2028,"BAU","Non-calcareous",5.27776188235294,3.760528,6.07968,0.293094554115699,0.130586999446157,0.428774554475295,0.367930795876341,0.0902431480810452,1.02464234029385
2028,"BNP","Calcareous",6.69965711111111,6.690136,6.706592,0.380184598871238,0.199671256635841,0.673633728109005,0.0934377116213877,0.0227654413724347,0.271015282326586
2028,"BNP","Non-calcareous",5.34069741176471,3.848264,5.95912,0.296062676990827,0.136817934177505,0.434909192369944,0.334516275353177,0.0958346359407937,0.929348575128409
2028,"BNPL","Calcareous",6.69965711111111,6.690136,6.706592,0.380184598871238,0.199671256635841,0.673633728109005,0.0934377116213877,0.0227654413724347,0.271015282326586
2028,"BNPL","Non-calcareous",5.90386167994118,5.5,6.444665276,0.313886424115498,0.175619862148325,0.458359487779743,0.190774192044325,0.0958346359407937,0.235731449174491
2028,"BNPR","Calcareous",6.70257088888889,6.693832,6.70932,0.385712713788108,0.209703274414084,0.675065480808546,0.0914951723635356,0.022780972867393,0.264085655489825
2028,"BNPR","Non-calcareous",5.62624188235294,4.137608,6.420768,0.309492266835269,0.174853354119006,0.437705458012692,0.279271415532814,0.0679451209134263,0.799051980452972
2028,"BNPRLopt","Calcareous",6.70257088888889,6.693832,6.70932,0.374777177220448,0.209199561811031,0.669172561100415,0.0882016870536231,0.0226771946547036,0.244872478119315
2028,"BNPRLopt","Non-calcareous",6.03562756929412,5.656443488,6.444665276,0.309498835321716,0.179979821580496,0.44861285033199,0.166883605754095,0.0664243917826102,0.22214073329467
2029,"BAU","Calcareous",6.67513688888889,6.611816,6.7036,0.385289048466947,0.202176454515226,0.696216136417372,0.105790151746791,0.0257157443646253,0.30506972347012
2029,"BAU","Non-calcareous",5.27277176470588,3.758416,6.0788,0.290946630925969,0.122227216744543,0.430370265875224,0.362925126909949,0.0910264686069105,1.00958142419007
2029,"BNP","Calcareous",6.69972311111111,6.6904,6.706504,0.382189402812898,0.20071353321547,0.675562117324848,0.0940570343064654,0.0230689688320003,0.274015767048245
2029,"BNP","Non-calcareous",5.33546917647059,3.8348,5.957712,0.294560841818211,0.128433227491247,0.433151147014223,0.331020468565138,0.09671000487093,0.895580582260587
2029,"BNPL","Calcareous",6.69972311111111,6.6904,6.706504,0.382189402812898,0.20071353321547,0.675562117324848,0.0940570343064654,0.0230689688320003,0.274015767048245
2029,"BNPL","Non-calcareous",5.90236567994118,5.5,6.444665276,0.314893323639801,0.176131490341043,0.459562199631912,0.191568958528559,0.09671000487093,0.237968101965782
2029,"BNPR","Calcareous",6.70259777777778,6.694184,6.70932,0.388414497746584,0.211998661662396,0.678009294744131,0.0920938173805228,0.0231290496468782,0.266781018051009
2029,"BNPR","Non-calcareous",5.62839529411765,4.078736,6.42288,0.309904131937138,0.171375723163438,0.436090235502704,0.280260545749165,0.0684636667417875,0.815398433141357
2029,"BNPRLopt","Calcareous",6.70259777777778,6.694184,6.70932,0.376121206812202,0.21143229063279,0.670549996228517,0.0883966383502296,0.0230118731838609,0.245160122660586
2029,"BNPRLopt","Non-calcareous",6.04306098105882,5.656443488,6.444665276,0.310061412615164,0.181087579192086,0.448631910830195,0.166030586327233,0.0667540476606721,0.222790644771821
2030,"BAU","Calcareous",6.67498777777778,6.611728,6.703512,0.387623175948224,0.203376199216416,0.70041198610234,0.106691651276882,0.0260997045550279,0.308762023690637
2030,"BAU","Non-calcareous",5.26851152941176,3.757096,6.077832,0.288893096900165,0.114588419879078,0.43194792479332,0.357597159280483,0.0918162566264959,0.981889012701751
2030,"BNP","Calcareous",6.69978666666667,6.690576,6.706504,0.38419024997957,0.201754896988502,0.677487952098458,0.0946765251693818,0.0233736464396116,0.276991860848961
2030,"BNP","Non-calcareous",5.33079482352941,3.828376,5.956392,0.293124019930553,0.120710664567283,0.431619328821959,0.32743407727663,0.0975759829178234,0.858039618864927
2030,"BNPL","Calcareous",6.69978666666667,6.690576,6.706504,0.38419024997957,0.201754896988502,0.677487952098458,0.0946765251693818,0.0233736464396116,0.276991860848961
2030,"BNPL","Non-calcareous",5.90096144464706,5.5,6.444665276,0.315892728669559,0.176629555203895,0.460757651836403,0.19235737197549,0.0975759829178234,0.240192202429548
2030,"BNPR","Calcareous",6.70262466666667,6.694272,6.70932,0.391113192832708,0.214292614661975,0.68436716555925,0.0927034221809319,0.023478676986198,0.269509862909591
2030,"BNPR","Non-calcareous",5.62830729411765,4.02356,6.424728,0.310264549979087,0.167614560215736,0.43600782592234,0.281444660268463,0.0690025108654285,0.82777278327664
2030,"BNPRLopt","Calcareous",6.70262466666667,6.694272,6.70932,0.377464164465337,0.213663650879975,0.671926328561136,0.0886036152986757,0.0233480095829425,0.24547698415787
2030,"BNPRLopt","Non-calcareous",6.04843415752941,5.656443488,6.444665276,0.310632009223472,0.182191569262011,0.448650093072694,0.165468035954052,0.0671036911892219,0.223445254837499
2031,"BAU","Calcareous",6.67486555555556,6.61164,6.703512,0.389951268949761,0.204574255776143,0.70460056227328,0.107590972509963,0.0264838804686894,0.312468279263167
2031,"BAU","Non-calcareous",5.26432376470588,3.756128,6.076776,0.286946772084975,0.107614832027255,0.433507456845747,0.35253459973678,0.0926109095192372,0.951253306230881
2031,"BNP","Calcareous",6.69984044444444,6.69084,6.706504,0.386187136882118,0.202795339688289,0.68211302081775,0.0952970077443322,0.0236814597568571,0.279979333267686
2031,"BNP","Non-calcareous",5.32636376470588,3.825472,5.955072,0.291759070747368,0.113621505583694,0.433146951309075,0.323996906393474,0.098431199681037,0.820104445112099
2031,"BNPL","Calcareous",6.69984044444444,6.69084,6.706504,0.386187136882118,0.202795339688289,0.68211302081775,0.0952970077443322,0.0236814597568571,0.279979333267686
2031,"BNPL","Non-calcareous",5.90002967994118,5.5,6.444665276,0.316884722050558,0.177114130697899,0.461945929665165,0.193083118126204,0.098431199681037,0.242412011200464
2031,"BNPR","Calcareous",6.70262955555556,6.69436,6.709232,0.393808735052785,0.216585067281955,0.690712743311054,0.093323927429689,0.0238328561481082,0.272276502296565
2031,"BNPR","Non-calcareous",5.62698729411765,3.977096,6.42992,0.310571703974788,0.163521455606162,0.438032186388882,0.282455423883475,0.0695475664429975,0.832619346624429
2031,"BNPRLopt","Calcareous",6.70262955555556,6.69436,6.709232,0.37880598114371,0.215893575957211,0.673301461752618,0.0888223168767215,0.0236885874621017,0.24582617266501
2031,"BNPRLopt","Non-calcareous",6.05236827517647,5.656443488,6.444665276,0.311208168369531,0.183291715470723,0.448667326086238,0.165100368737147,0.0674594997369192,0.224100820335035
2032,"BAU","Calcareous",6.67474333333333,6.611552,6.703512,0.392273344478451,0.205770597209985,0.708781969614731,0.108489640182096,0.0268690835255488,0.316186654473402
2032,"BAU","Non-calcareous",5.25994964705882,3.755248,6.07572,0.285103709102852,0.101250547428409,0.435048794456232,0.34791347302485,0.0934054144448878,0.92043412743329
2032,"BNP","Calcareous",6.699882,6.691016,6.706504,0.388180053096885,0.203834817796174,0.687638309868131,0.0959189988773491,0.0239886469625957,0.282960996246185
2032,"BNP","Non-calcareous",5.32203105882353,3.824064,5.953752,0.290465081450829,0.107121487070698,0.434656132304522,0.320812511716523,0.0992764488765312,0.783465916485888
2032,"BNPL","Calcareous",6.699882,6.691016,6.706504,0.388180053096885,0.203834817796174,0.687638309868131,0.0959189988773491,0.0239886469625957,0.282960996246185
2032,"BNPL","Non-calcareous",5.89916520935294,5.5,6.444665276,0.317870399652543,0.177585350985101,0.463127073030986,0.193804380705758,0.0992764488765312,0.244618375260137
2032,"BNPR","Calcareous",6.70264422222222,6.694448,6.709232,0.396501058328357,0.218875987228353,0.697045812796285,0.0939492817624959,0.0241878982969595,0.275043025965761
2032,"BNPR","Non-calcareous",5.62547576470588,3.94216,6.438632,0.310832348672379,0.159063557499282,0.440046897548884,0.282960033415192,0.070090232218686,0.828176493921828
2032,"BNPRLopt","Calcareous",6.70264422222222,6.694448,6.709232,0.380146587301135,0.218122033071243,0.67467543837614,0.0890469512475108,0.024029938269944,0.246172902306126
2032,"BNPRLopt","Non-calcareous",6.055479334,5.656443488,6.444665276,0.311788261093808,0.184387994637862,0.448683538786634,0.164845790207486,0.0678131020430427,0.224753530907032
2033,"BAU","Calcareous",6.67461622222222,6.611464,6.703424,0.39458940345024,0.206965252481461,0.712956123405309,0.109386993117819,0.0272580342669924,0.319872887590846
2033,"BAU","Non-calcareous",5.25527011764706,3.754544,6.074664,0.283354904792071,0.0954426085925251,0.436571912332775,0.343780488145324,0.094196313674809,0.890311798580284
2033,"BNP","Calcareous",6.69992844444444,6.691192,6.706504,0.390168982861183,0.20487335799255,0.693147595413892,0.0965397051925359,0.0242971832877837,0.285945041491571
2033,"BNP","Non-calcareous",5.31772941176471,3.823536,5.95252,0.289237515260025,0.101163988816239,0.436146828767303,0.317901889983212,0.100111441695679,0.748590938051897
2033,"BNPL","Calcareous",6.69992844444444,6.691192,6.706504,0.390168982861183,0.20487335799255,0.693147595413892,0.0965397051925359,0.0242971832877837,0.285945041491571
2033,"BNPL","Non-calcareous",5.89836285641176,5.5,6.444665276,0.31884981755245,0.178043303340679,0.46430107542585,0.194520195439922,0.100111441695679,0.246819767018374
2033,"BNPR","Calcareous",6.70263688888889,6.694448,6.709144,0.399190133864464,0.221165371404945,0.703366399339071,0.0945810445634437,0.0245464732454085,0.277832418046134
2033,"BNPR","Non-calcareous",5.62444047058823,3.9184,6.44356,0.311060905597423,0.154253958230577,0.442051958556372,0.282779703837502,0.070643103628117,0.815275748646514
2033,"BNPRLopt","Calcareous",6.70263688888889,6.694448,6.709144,0.381485948919543,0.220349018570637,0.676048190138277,0.0892788452082726,0.024374714663674,0.246537618738534
2033,"BNPRLopt","Non-calcareous",6.05815039282353,5.656443488,6.444665276,0.312371338726473,0.185480483096189,0.448698696155206,0.164655035997236,0.0681766685275446,0.22539950879506
2034,"BAU","Calcareous",6.67450866666667,6.611464,6.703424,0.396899450113661,0.20815818581588,0.717123026131072,0.110281193988035,0.0276463109159674,0.323570985955264
2034,"BAU","Non-calcareous",5.25013505882353,3.753752,6.073608,0.281689887434874,0.0901422103073656,0.438076758642464,0.34018048429896,0.0949850509364759,0.86112965196078
2034,"BNP","Calcareous",6.69997244444444,6.69128,6.706504,0.392153932386037,0.205910958565559,0.698640854037413,0.0971610080480551,0.0246066285727592,0.288931228980818
2034,"BNP","Non-calcareous",5.31338117647059,3.823272,5.951376,0.288070895407366,0.095704472952375,0.437619122900891,0.315288213095275,0.100935895443518,0.715805546524736
2034,"BNPL","Calcareous",6.69997244444444,6.69128,6.706504,0.392153932386037,0.205910958565559,0.698640854037413,0.0971610080480551,0.0246066285727592,0.288931228980818
2034,"BNPL","Non-calcareous",5.89761744464706,5.5,6.444665276,0.319823036022545,0.178488081156278,0.465468025279556,0.195231969916298,0.100935895443518,0.24900681944287
2034,"BNPR","Calcareous",6.70264177777778,6.694536,6.709144,0.401875921209378,0.223453172683072,0.709674354486353,0.0952151869227055,0.0249068659672965,0.280613768627972
2034,"BNPR","Non-calcareous",5.62416611764706,3.903264,6.446816,0.311275717153053,0.149173721419578,0.444047424095762,0.281914130970442,0.0711900488307196,0.796439620266246
2034,"BNPRLopt","Calcareous",6.70264177777778,6.694536,6.709144,0.382824021804807,0.222574484952821,0.677419689735314,0.0895140884343024,0.0247212122020289,0.246892655703346
2034,"BNPRLopt","Non-calcareous",6.06059368694118,5.656443488,6.446816,0.312956852116067,0.186569184084491,0.44871276309942,0.164502925192197,0.0685345931170884,0.22603866187836
2035,"BAU","Calcareous",6.67440355555556,6.611376,6.703336,0.399203507506572,0.209349434662022,0.721282712899068,0.111173781072106,0.0280381658118201,0.327256055877251
2035,"BAU","Non-calcareous",5.24446682352941,3.753136,6.072552,0.280096959253496,0.0853046169655689,0.439563409093114,0.337121977419427,0.0957731424568267,0.832976310746788
2035,"BNP","Calcareous",6.70000422222222,6.691456,6.706504,0.394134896026932,0.206947604097125,0.704118063685619,0.0977818992356802,0.024916911200524,0.291910332248277
2035,"BNP","Non-calcareous",5.30895529411765,3.823272,5.950144,0.286958964175262,0.0907017708778092,0.439073074343349,0.312956208086151,0.101755668157361,0.684979650753564
2035,"BNPL","Calcareous",6.70000422222222,6.691456,6.706504,0.394134896026932,0.206947604097125,0.704118063685619,0.0977818992356802,0.024916911200524,0.291910332248277
2035,"BNPL","Non-calcareous",5.89690826817647,5.5,6.444665276,0.320790102687989,0.178919783903515,0.466627964739463,0.195939916703303,0.101755668157361,0.251179000209112
2035,"BNPR","Calcareous",6.70264422222222,6.694536,6.709056,0.40455840583486,0.225739378465451,0.715969740436405,0.0958522424026012,0.0252672601001469,0.283418618495081
2035,"BNPR","Non-calcareous",5.62462682352941,3.893936,6.44928,0.311494743007977,0.143962736461441,0.446033180841579,0.280496231731827,0.0717411119318218,0.774254860376528
2035,"BNPRLopt","Calcareous",6.70264422222222,6.694536,6.709056,0.38416078699815,0.224798419163666,0.678789938401952,0.0897531375975607,0.0250676290672109,0.247265763121931
2035,"BNPRLopt","Non-calcareous",6.06290267647059,5.656443488,6.44928,0.313544456866968,0.187654173988123,0.448725740766767,0.16437196844555,0.0688965618242272,0.226670898821644
2036,"BAU","Calcareous",6.67430333333333,6.611376,6.703336,0.401501583210225,0.210538962735734,0.725435277429356,0.112064871578455,0.0284290391840682,0.330951744913153
2036,"BAU","Non-calcareous",5.23805317647059,3.752432,6.0766,0.278564042835232,0.0808899376611519,0.441031708328945,0.334681400527862,0.0965518846453252,0.805931521272778
2036,"BNP","Calcareous",6.70003355555556,6.691544,6.706504,0.396111872128942,0.207983299560192,0.709579252257477,0.0984018706786589,0.0252301513052691,0.294881777905726
2036,"BNP","Non-calcareous",5.30441035294118,3.823272,5.949088,0.285895698068975,0.0861172433696685,0.440508516614951,0.31091259954802,0.102561329177489,0.656144735139075
2036,"BNPL","Calcareous",6.70003355555556,6.691544,6.706504,0.396111872128942,0.207983299560192,0.709579252257477,0.0984018706786589,0.0252301513052691,0.294881777905726
