"ID","clay","SOC","pH","Cd_solu","lea","soc_level","clay_level"
"QY081",27.28620658,2.024482748,6.622288,0.077165231053278,0.331810493529095,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",26.63547659,2.016408035,6.676144,0.0734347054485165,0.851842583202792,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",25.98474661,2.016896541,6.663472,0.0767506723589977,0.713781252938679,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",25.33401662,2.017931023,6.672536,0.0774030022755818,0.959797228217214,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",24.68328664,2.016494242,6.66488,0.0801005914390845,0.760955618671303,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",24.03255665,2.013160909,6.663736,0.0820809350158106,0.763352695647039,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.027873552,6.660832,0.0831744293059835,0.75688730668445,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.019626426,6.66048,0.0849388247676898,0.772943305385978,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.017068954,6.660128,0.0857043188680103,0.779909301698894,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.014425276,6.659776,0.0864771106931486,0.786941707307652,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.011724127,6.659336,0.0872673527245596,0.794132909793492,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.008965506,6.658984,0.0880519047425374,0.801272333157091,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.006235621,6.658632,0.0888373354136897,0.808419752264576,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.003477001,6.65828,0.0896270471435219,0.815606129006049,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,2.000775851,6.657928,0.0904158775966443,0.822784486129463,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.998074702,6.657576,0.0912072484021488,0.829985960459554,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.995402288,6.657224,0.0919993915366299,0.837194462983332,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.992787345,6.65696,0.0927780619120172,0.844280363399356,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.990201139,6.656608,0.0935696984409593,0.85148425581273,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.987643667,6.656344,0.0943493239344517,0.85857884780351,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.985143667,6.65608,0.0951274690635747,0.86565996847853,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.982701139,6.655816,0.095904039279592,0.872726757444287,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.98025861,6.655552,0.0966826998949288,0.879812569043852,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.977902288,6.655288,0.0974577634579569,0.886865647467407,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.975545966,6.655112,0.0982216928767888,0.893817405178778,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.973275851,6.654848,0.0989948785796874,0.900853395075156,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.971005736,6.654672,0.099756636030572,0.907785387878206,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.968793093,6.654496,0.100516185930384,0.914697291966499,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.96663792,6.65432,0.101273434146948,0.921588250737228,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.964511483,6.654144,0.102030286268353,0.928475605042015,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.962413782,6.653968,0.10278669646016,0.935358937787456,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.960344817,6.65388,0.103528772523619,0.942111829964936,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.958333323,6.653704,0.104282023239457,0.948966411479057,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.956350564,6.653616,0.105020617235531,0.955687616843335,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.954425277,6.653528,0.105756285197797,0.962382195299951,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.952499989,6.653352,0.106507377731199,0.96921713735391,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.950632173,6.653264,0.107241261058301,0.975895475630537,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY081",23.38182667,1.948793093,6.653176,0.107974134507201,0.982564624015533,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY085",8.987431373,1.607,6.033832,0.115606469573777,1.69941510273452,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.858914078,1.59124,5.926472,0.138981710697976,2.05692931833004,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.730396783,1.58,5.843136,0.160147711989883,2.45025999344521,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.601879487,1.57356,5.796056,0.173838448767716,2.0860613852126,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.473362192,1.5632,5.750648,0.188947805370206,2.26737366444247,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.344844897,1.55508,5.698992,0.206795534413382,3.03989435587672,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.216327601,1.54776,5.649448,0.225029171907324,3.3304317442284,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",8.087810306,1.5416,5.60096,0.244336643097526,3.73835063939214,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.959293011,1.53572,5.576056,0.255749381516962,3.06899257820354,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.830775716,1.52896,5.57456,0.259230557258293,5.05499586653671,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.70225842,1.52208,5.485592,0.299192873217201,2.66281657163309,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.573741125,1.5232,5.49756,0.29594388683639,4.35037513649494,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.44522383,1.52756,5.4914,0.299384523094335,5.92781355726783,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.316706534,1.52988,5.410176,0.33919609738198,4.51130809518033,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.188189239,1.53288,5.386328,0.353272623260257,3.53272623260257,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",7.059671944,1.54704,5.383072,0.354336011542317,4.99613776274668,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.931154649,1.56332,5.334408,0.379435630708479,4.32556619007666,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.802637353,1.56332,5.375856,0.360216516017374,7.52852518476312,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.674120058,1.56256,5.202848,0.471453051375636,4.0073509366929,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.545602763,1.56436,5.236552,0.452837563576149,5.93217208284755,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.417085467,1.56804,5.198976,0.482239118072173,6.31733244674547,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.288568172,1.5724,5.202848,0.482395767946555,7.4771344031716,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.160050877,1.57736,5.133504,0.539072293102555,6.36105305861015,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",6.031533582,1.5792,5.101384,0.572557262169645,6.35538561008306,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.903016286,1.57936,5.045152,0.632326505159441,6.00710179901469,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.774498991,1.58504,5.029664,0.654605366267945,5.9569088330383,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.645981696,1.59076,4.92292,0.778954358152413,4.67372614891448,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.5174644,1.59764,4.944568,0.76109675050398,7.458748154939,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.388947105,1.60416,4.781152,0.977782766948767,4.2044658978797,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.26042981,1.60204,4.890008,0.838757271424641,9.72958434852583,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.131912514,1.60736,4.815208,0.93405682659914,8.686728487372,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",5.003395219,1.61376,4.808872,0.935768585551092,11.6035304608335,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.874877924,1.61752,4.728088,1.04341483217587,9.91244090567076,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.746360629,1.61948,4.66112,1.1403609474554,10.6053568113352,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.63784,4.584032,1.243601924386,11.3167775119126,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.63592,4.497,1.39070573989695,12.6554222330622,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6386,4.388848,1.59333114345324,14.4993134054245,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.641,4.251392,1.89811156965665,17.2728152838755,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.64324,4.094752,2.30793125760458,21.0021744442017,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.64532,3.976568,2.61444607065543,23.7914592429644,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.64732,3.922008,2.65909093148689,24.1977274765307,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6492,3.901768,2.55444716334499,23.2454691864395,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65104,3.894464,2.40397775246316,21.8761975474148,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65276,3.891648,2.24893754232893,20.4653316351933,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65448,3.890328,2.102080277759,19.1289305276069,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65612,3.889536,1.96665162123056,17.8965297531981,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65776,3.88892,1.84277084676642,16.7692147055744,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.65932,3.888392,1.72983005959091,15.7414535422772,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66088,3.887864,1.62697291789361,14.8054535528318,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6624,3.887336,1.53333812747568,13.9533769600287,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66388,3.886896,1.44789186391008,13.1758159615817,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66532,3.886368,1.37028466341562,12.4695904370822,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66672,3.885928,1.29942938139004,11.8248073706494,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66812,3.885488,1.23486374056212,11.2372600391153,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.66952,3.885048,1.17602301097798,10.7018093998996,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.67084,3.884608,1.12246579687776,10.2144387515876,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.67216,3.884168,1.07364072789897,9.77013062388065,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.67348,3.883816,1.02898765952123,9.3637877016432,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.67472,3.883376,0.988476724085354,8.99513818917672,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.676,3.883024,0.951371674766751,8.65748224037744,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6772,3.882584,0.917718725534045,8.35124040235981,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6784,3.882232,0.886899816436081,8.07078832956834,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.6796,3.88188,0.858788865856447,7.81497867929367,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.68076,3.881528,0.833172204000868,7.5818670564079,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.68192,3.881176,0.809800803638257,7.36918731310814,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY085",4.617843333,1.68304,3.880824,0.78850126417967,7.17536150403499,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",22.90814971,2.234963776,6.703688,0.0264529101661388,0.38885777944224,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",22.58057075,2.212210153,6.70184,0.0275631179280395,0.407934145334985,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",22.25299179,2.193659428,6.699992,0.0286391847425052,0.438179526560329,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",21.92541282,2.180905805,6.6948,0.0298243388042484,0.357892065650981,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",21.59783386,2.163333341,6.692336,0.0310324513741766,0.372389416490119,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",21.2702549,2.148297109,6.695152,0.0319682178118296,0.469932801833895,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",20.94267594,2.134239138,6.692336,0.0331788093855651,0.491046378906363,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",20.61509698,2.121413051,6.691984,0.034278068275277,0.524454444611738,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",20.28751801,2.108913051,6.6882,0.035583686031694,0.427004232380328,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",19.95993905,2.095724645,6.70096,0.0360986852487243,0.703924362350125,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",19.63236009,2.082463775,6.682304,0.038419170145938,0.341930614298849,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",19.30478113,2.078840587,6.691104,0.0390274085708822,0.573702905991968,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",18.97720217,2.079311601,6.697792,0.0396892366602063,0.785846885872085,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",18.6496232,2.077427543,6.69216,0.041220700243659,0.548235313240665,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",18.32204424,2.076449283,6.686,0.0428743801178467,0.428743801178467,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY087",17.99446528,2.089130442,6.687936,0.0437126576960567,0.6163484735144,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",17.66688632,2.104057978,6.683712,0.044926876072374,0.512166387225064,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",17.33930736,2.099239138,6.701576,0.0452377990134142,0.945469999380356,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",17.01172839,2.093623196,6.66532,0.0494465893544286,0.420296009512643,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",16.68414943,2.091231891,6.68908,0.049270747740248,0.645446795397249,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",16.35657047,2.091195659,6.679312,0.0515863226469315,0.675780826674803,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",16.02899151,2.092137688,6.692336,0.0521663402193407,0.808578273399781,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",15.70141254,2.093876819,6.684944,0.0544024303170949,0.641948677741719,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",15.37383358,2.091847833,6.680544,0.0566289840541419,0.628581723000975,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",15.04625462,2.086884065,6.674208,0.0590923072082162,0.561376918478054,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",14.71867566,2.089202906,6.672624,0.060949649900095,0.554641814090865,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",14.3910967,2.091702906,6.64068,0.0658015868857565,0.394809521314539,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",14.06351773,2.095579717,6.660744,0.0654545313102722,0.641454406840668,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",13.73593877,2.09909421,6.624224,0.0708383060951584,0.304604716209181,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",13.40835981,2.092137688,6.679576,0.067021834930072,0.777453285188835,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",13.08078085,2.094347833,6.66576,0.0698912898227108,0.649988995351211,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",12.75320189,2.097500007,6.675176,0.0701733607178998,0.870149672901957,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",12.42562292,2.09775363,6.667608,0.0723207726781574,0.687047340442495,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",12.09804396,2.095869572,6.666376,0.0738182069361473,0.68650932450617,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.113695659,6.664088,0.0743965921316706,0.677008988398203,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.106847833,6.663912,0.075652030201779,0.688433474836189,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.105869572,6.66356,0.0762703711876409,0.694060377807532,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.104710152,6.663296,0.0768876755592095,0.699677847588806,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.103442036,6.663032,0.0775107074507663,0.705347437801973,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.102101457,6.662768,0.0781377903743516,0.7110538924066,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.100724645,6.662504,0.0787671900736849,0.716781429670533,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.09927537,6.662152,0.0794114047523542,0.722643783246424,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.097826094,6.661976,0.0800349457914395,0.7283180067021,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.096376819,6.661712,0.0806696976353992,0.734094248482132,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.094927543,6.661448,0.0813050259295098,0.739875735958539,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.0935145,6.661184,0.0819390290615956,0.74564516446052,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.092101457,6.661008,0.0825625352843056,0.751319071087181,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.090688413,6.660744,0.0831975573645268,0.757097772017194,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.089311601,6.660568,0.0838199638421969,0.762761670963992,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.08793479,6.660392,0.0844427298997206,0.768428842087458,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.08659421,6.660216,0.0850638751407406,0.774081263780739,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.085289862,6.66004,0.085683354627191,0.779718527107438,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.083985514,6.659864,0.0863031342242662,0.785358521440823,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.082717399,6.659688,0.086921186362578,0.79098279589946,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.081485514,6.659512,0.0875374666445718,0.796590946465603,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.08025363,6.659424,0.0881421994998193,0.802094015448356,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.079021746,6.659248,0.0887588937329678,0.807705932970007,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.077862326,6.65916,0.0893596987245802,0.81317325839368,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.076702906,6.659072,0.0899605398601933,0.818640912727759,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.075543485,6.658896,0.0905735281051484,0.82421910575685,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.074420297,6.658808,0.0911723687256854,0.829668555403738,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.07333334,6.65872,0.091769066703673,0.835098507003425,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.072246384,6.658632,0.0923657434333008,0.840528265243037,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.071159427,6.658544,0.0929623980173077,0.8459578219575,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.070144935,6.658456,0.0935546408931974,0.851347232128097,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY087",11.770465,2.06909421,6.658368,0.0941490164062451,0.856756049296831,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",25.34106323,2.1685145,6.70492,0.0227267741955391,0.334083580674425,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",24.97869441,2.141920297,6.703688,0.0235408003736235,0.348403845529628,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",24.61632559,2.119456529,6.70272,0.0243062520421525,0.371885656244934,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",24.25395677,2.101413051,6.698672,0.0251458326836382,0.301749992203658,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",23.89158795,2.079927543,6.69744,0.025961689708068,0.311540276496816,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",23.52921913,2.060652181,6.700608,0.0265860061307972,0.390814290122718,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",23.16685031,2.042282616,6.698056,0.0274419094742862,0.406140260219436,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",22.80448149,2.025144935,6.697792,0.0282300256150604,0.431919391910424,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",22.44211267,2.008478268,6.695064,0.0291619517229392,0.34994342067527,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",22.07974385,1.991159427,6.705712,0.0295614293609409,0.576447872538347,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",21.71737503,1.973985514,6.692336,0.0310876617350245,0.276680189441718,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",21.35500621,1.964202905,6.69788,0.0316522821218887,0.465288547191763,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",20.99263738,1.957463775,6.703072,0.0321866025292933,0.637294730080008,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",20.63026856,1.949021746,6.700168,0.0331804064509142,0.441299405797159,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",20.26789974,1.941340586,6.695416,0.0343160158200298,0.343160158200298,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",19.90553092,1.94391305,6.696032,0.0349789729067763,0.493203517985545,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",19.5431621,1.948442036,6.693304,0.0357956586307092,0.408070508390085,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",19.18079328,1.938260876,6.707296,0.0360988943396879,0.754466891699477,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",18.81842446,1.927717398,6.679488,0.0387944162537109,0.329752538156543,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",18.45605564,1.91967392,6.699904,0.0387248486832697,0.507295517750833,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",18.09368682,1.913442036,6.69128,0.0403490507500858,0.528572564826124,"Medium (1.5~2.5%)","Loamy (18-35%)"
"QY090",17.731318,1.908007253,6.70272,0.0407746633202671,0.63200728146414,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",17.36894918,1.903260876,6.69832,0.0421999127322449,0.49795897024049,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",17.00658036,1.895797108,6.694712,0.0437285730651983,0.485387161023701,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",16.64421154,1.88699276,6.690664,0.0453990687326659,0.431291152960326,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",16.28184272,1.88333334,6.689608,0.0467665660851459,0.425575751374827,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",15.9194739,1.879855079,6.665672,0.0498527000389634,0.29911620023378,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",15.55710508,1.877536238,6.678784,0.0500948337798624,0.490929371042652,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",15.19473626,1.875036238,6.656344,0.0530201091811411,0.227986469478907,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",14.83236744,1.864782615,6.695768,0.0512884454566461,0.594945967297095,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",14.46999862,1.861521746,6.686176,0.0530657795065711,0.493511749411111,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",14.10762979,1.859311601,6.692248,0.0534937890734817,0.663322984511173,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.74526097,1.854818847,6.688112,0.0547560887161907,0.520182842803812,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.38289215,1.848840586,6.68776,0.0557033783182952,0.518041418360145,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.857898557,6.686088,0.0560843059497555,0.510367184142775,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.848514499,6.686,0.0568918508841688,0.517715843045936,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.843550731,6.685912,0.05752330012421,0.523462031130311,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.838478267,6.685824,0.058162884771483,0.529282251420495,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.833405803,6.685736,0.0588061415719222,0.535135888304492,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.828297108,6.685736,0.0594467255990405,0.540965202951269,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.823224644,6.685648,0.0600973500313881,0.546885885285631,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.818224644,6.68556,0.060748483607112,0.55281120082472,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.813224644,6.685472,0.0614033156422192,0.558770172344195,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.80833334,6.685472,0.0620485757167797,0.564642039022695,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.803514499,6.685384,0.0627023083769921,0.570591006230628,"Medium (1.5~2.5%)","Sandy (<18%)"
"QY090",13.02052333,1.79873189,6.685296,0.0633578997208036,0.576556887459313,"Medium (1.5~2.5%)","Sandy (<18%)"
